央视频道,#genre#
CCTV11,http://111.48.34.186/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.188/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.189/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.190/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.192/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.200/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.225/000000000000/PLTV/88888888/224/3221229869/1.m3u8
CCTV11,http://111.48.34.230/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.232/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.234/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.235/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.236/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.237/000000000000/PLTV/88888888/224/3221229869/1.m3u8

CCTV12,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN5000040BESTVSMGSMG/index.m3u8?m3u8_level=2
CCTV12,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000361
CCTV12,http://111.48.34.161/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.162/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.163/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.165/000000000000/PLTV/88888888/224/3221229897/1.m3u8
CCTV12,http://111.48.34.165/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.170/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.173/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.174/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.180/000000000000/PLTV/88888888/224/3221229897/1.m3u8
CCTV12,http://111.48.34.189/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.191/000000000000/PLTV/88888888/224/3221229897/1.m3u8
CCTV12,http://111.48.34.207/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.208/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.209/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.211/000000000000/PLTV/88888888/224/3221229897/1.m3u8
CCTV12,http://111.48.34.211/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.213/000000000000/PLTV/88888888/224/3221229897/1.m3u8
CCTV12,http://111.48.34.216/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.218/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.219/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.220/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.221/000000000000/PLTV/88888888/224/3221229897/1.m3u8
CCTV12,http://111.48.34.226/000000000000/PLTV/88888888/224/3221229897/1.m3u8
CCTV12,http://111.48.34.235/000000000000/PLTV/88888888/224/3221230363/1.m3u8
CCTV12,http://111.48.34.237/000000000000/PLTV/88888888/224/3221229897/1.m3u8

CCTV13,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN6000054BESTVSMGSMG/index.m3u8?m3u8_level=2
CCTV13,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000514
CCTV13,http://111.48.34.168/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.175/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.177/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.179/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.181/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.184/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.186/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.188/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.189/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.214/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.221/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.223/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.225/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.227/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.230/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.232/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.234/000000000000/PLTV/88888888/224/3221230493/1.m3u8
CCTV13,http://111.48.34.235/000000000000/PLTV/88888888/224/3221230493/1.m3u8

CCTV14,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN3949788BESTVSMGSMG/index.m3u8?m3u8_level=2
CCTV14,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000362
CCTV14,http://111.48.34.161/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.164/000000000000/PLTV/88888888/224/3221229868/1.m3u8
CCTV14,http://111.48.34.176/000000000000/PLTV/88888888/224/3221229868/1.m3u8
CCTV14,http://111.48.34.183/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.184/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.186/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.188/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.191/000000000000/PLTV/88888888/224/3221229868/1.m3u8
CCTV14,http://111.48.34.206/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.207/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.208/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.214/000000000000/PLTV/88888888/224/3221229868/1.m3u8
CCTV14,http://111.48.34.222/000000000000/PLTV/88888888/224/3221229868/1.m3u8
CCTV14,http://111.48.34.229/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.230/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.232/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.234/000000000000/PLTV/88888888/224/3221230446/1.m3u8
CCTV14,http://111.48.34.237/000000000000/PLTV/88888888/224/3221229868/1.m3u8

CCTV15,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN6000055BESTVSMGSMG/index.m3u8?m3u8_level=2
CCTV15,rtsp://111.48.34.138:1554/170000004112/00000001000000050000000000000587
CCTV15,http://111.48.34.146/000000000000/PLTV/88888888/224/3221230495/1.m3u8
CCTV15,http://111.48.34.170/000000000000/PLTV/88888888/224/3221229861/1.m3u8
CCTV15,http://111.48.34.184/000000000000/PLTV/88888888/224/3221230495/1.m3u8
CCTV15,http://111.48.34.189/000000000000/PLTV/88888888/224/3221230495/1.m3u8
CCTV15,http://111.48.34.190/000000000000/PLTV/88888888/224/3221230495/1.m3u8
CCTV15,http://111.48.34.191/000000000000/PLTV/88888888/224/3221229861/1.m3u8
CCTV15,http://111.48.34.192/000000000000/PLTV/88888888/224/3221230495/1.m3u8
CCTV15,http://111.48.34.223/000000000000/PLTV/88888888/224/3221229861/1.m3u8
CCTV15,http://111.48.34.230/000000000000/PLTV/88888888/224/3221230495/1.m3u8
CCTV15,http://111.48.34.232/000000000000/PLTV/88888888/224/3221230495/1.m3u8
CCTV15,http://111.48.34.235/000000000000/PLTV/88888888/224/3221230495/1.m3u8
CCTV15,http://111.48.34.236/000000000000/PLTV/88888888/224/3221230495/1.m3u8
CCTV15,http://111.48.34.237/000000000000/PLTV/88888888/224/3221229861/1.m3u8

CCTV17,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638728afa13b4/index.m3u8?m3u8_level=2
CCTV17,rtsp://111.48.34.138:1554/170000004112/00000001000000050000000000000580
CCTV17,http://111.48.34.169/000000000000/PLTV/88888888/224/3221229831/1.m3u8
CCTV17,http://111.48.34.178/000000000000/PLTV/88888888/224/3221230447/1.m3u8
CCTV17,http://111.48.34.182/000000000000/PLTV/88888888/224/3221230447/1.m3u8
CCTV17,http://111.48.34.183/000000000000/PLTV/88888888/224/3221230447/1.m3u8
CCTV17,http://111.48.34.187/000000000000/PLTV/88888888/224/3221230447/1.m3u8
CCTV17,http://111.48.34.189/000000000000/PLTV/88888888/224/3221229831/1.m3u8
CCTV17,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230447/1.m3u8
CCTV17,http://111.48.34.206/000000000000/PLTV/88888888/224/3221230447/1.m3u8
CCTV17,http://111.48.34.208/000000000000/PLTV/88888888/224/3221230447/1.m3u8
CCTV17,http://111.48.34.215/000000000000/PLTV/88888888/224/3221229831/1.m3u8
CCTV17,http://111.48.34.224/000000000000/PLTV/88888888/224/3221230447/1.m3u8
CCTV17,http://111.48.34.228/000000000000/PLTV/88888888/224/3221230447/1.m3u8
CCTV17,http://111.48.34.229/000000000000/PLTV/88888888/224/3221230447/1.m3u8
CCTV17,http://111.48.34.233/000000000000/PLTV/88888888/224/3221230447/1.m3u8
CCTV17,http://111.48.34.234/000000000000/PLTV/88888888/224/3221229831/1.m3u8
CCTV17,http://111.48.34.237/000000000000/PLTV/88888888/224/3221230447/1.m3u8

风云音乐,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN63807810519fb/index.m3u8?m3u8_level=2
风云音乐,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000319
风云音乐,http://111.48.34.169/000000000000/PLTV/88888888/224/3221230541/1.m3u8
风云音乐,http://111.48.34.215/000000000000/PLTV/88888888/224/3221230541/1.m3u8
风云音乐,http://111.48.34.220/000000000000/PLTV/88888888/224/3221230541/1.m3u8

风云足球,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638077160c04a/index.m3u8?m3u8_level=2
风云足球,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000310
风云足球,http://111.48.34.160/000000000000/PLTV/88888888/224/3221230482/1.m3u8
风云足球,http://111.48.34.162/000000000000/PLTV/88888888/224/3221230482/1.m3u8
风云足球,http://111.48.34.165/000000000000/PLTV/88888888/224/3221230482/1.m3u8
风云足球,http://111.48.34.166/000000000000/PLTV/88888888/224/3221230482/1.m3u8
风云足球,http://111.48.34.206/000000000000/PLTV/88888888/224/3221230482/1.m3u8
风云足球,http://111.48.34.208/000000000000/PLTV/88888888/224/3221230482/1.m3u8
风云足球,http://111.48.34.211/000000000000/PLTV/88888888/224/3221230482/1.m3u8
风云足球,http://111.48.34.212/000000000000/PLTV/88888888/224/3221230482/1.m3u8

央视台球,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN6380775932cff/index.m3u8?m3u8_level=2
央视台球,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000348
央视台球,http://111.48.34.174/000000000000/PLTV/88888888/224/3221230484/1.m3u8
央视台球,http://111.48.34.185/000000000000/PLTV/88888888/224/3221230173/1.m3u8
央视台球,http://111.48.34.220/000000000000/PLTV/88888888/224/3221230484/1.m3u8
央视台球,http://111.48.34.231/000000000000/PLTV/88888888/224/3221230173/1.m3u8

高尔夫网球,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN63807743b61bb/index.m3u8?m3u8_level=2
高尔夫网球,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000312
高尔夫网球,http://111.48.34.162/000000000000/PLTV/88888888/224/3221230535/1.m3u8
高尔夫网球,http://111.48.34.164/000000000000/PLTV/88888888/224/3221230535/1.m3u8
高尔夫网球,http://111.48.34.168/000000000000/PLTV/88888888/224/3221230535/1.m3u8
高尔夫网球,http://111.48.34.181/000000000000/PLTV/88888888/224/3221230535/1.m3u8
高尔夫网球,http://111.48.34.183/000000000000/PLTV/88888888/224/3221230535/1.m3u8
高尔夫网球,http://111.48.34.208/000000000000/PLTV/88888888/224/3221230535/1.m3u8
高尔夫网球,http://111.48.34.210/000000000000/PLTV/88888888/224/3221230535/1.m3u8
高尔夫网球,http://111.48.34.214/000000000000/PLTV/88888888/224/3221230535/1.m3u8
高尔夫网球,http://111.48.34.227/000000000000/PLTV/88888888/224/3221230535/1.m3u8
高尔夫网球,http://111.48.34.229/000000000000/PLTV/88888888/224/3221230535/1.m3u8

兵器科技,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638077907bdcd/index.m3u8?m3u8_level=2
兵器科技,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000307
兵器科技,http://111.48.34.166/000000000000/PLTV/88888888/224/3221230537/1.m3u8
兵器科技,http://111.48.34.168/000000000000/PLTV/88888888/224/3221230537/1.m3u8
兵器科技,http://111.48.34.181/000000000000/PLTV/88888888/224/3221230537/1.m3u8
兵器科技,http://111.48.34.195/000000000000/PLTV/88888888/224/3221230537/1.m3u8
兵器科技,http://111.48.34.196/000000000000/PLTV/88888888/224/3221230537/1.m3u8
兵器科技,http://111.48.34.212/000000000000/PLTV/88888888/224/3221230537/1.m3u8
兵器科技,http://111.48.34.214/000000000000/PLTV/88888888/224/3221230537/1.m3u8
兵器科技,http://111.48.34.227/000000000000/PLTV/88888888/224/3221230537/1.m3u8

女性时尚,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638078715ba68/index.m3u8?m3u8_level=2
女性时尚,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000315

电视指南,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638078586a829/index.m3u8?m3u8_level=2
电视指南,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000316
电视指南,http://111.48.34.168/000000000000/PLTV/88888888/224/3221230492/1.m3u8
电视指南,http://111.48.34.208/000000000000/PLTV/88888888/224/3221230492/1.m3u8
电视指南,http://111.48.34.214/000000000000/PLTV/88888888/224/3221230492/1.m3u8

世界地理,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638077a61f4f3/index.m3u8?m3u8_level=2
世界地理,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000320
世界地理,http://111.48.34.183/000000000000/PLTV/88888888/224/3221230486/1.m3u8
世界地理,http://111.48.34.184/000000000000/PLTV/88888888/224/3221230486/1.m3u8
世界地理,http://111.48.34.186/000000000000/PLTV/88888888/224/3221230486/1.m3u8
世界地理,http://111.48.34.189/000000000000/PLTV/88888888/224/3221230486/1.m3u8
世界地理,http://111.48.34.229/000000000000/PLTV/88888888/224/3221230486/1.m3u8
世界地理,http://111.48.34.230/000000000000/PLTV/88888888/224/3221230486/1.m3u8
世界地理,http://111.48.34.232/000000000000/PLTV/88888888/224/3221230486/1.m3u8
世界地理,http://111.48.34.235/000000000000/PLTV/88888888/224/3221230486/1.m3u8

怀旧剧场,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN6380783f9a29a/index.m3u8?m3u8_level=2
怀旧剧场,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000318
怀旧剧场,http://111.48.34.157/000000000000/PLTV/88888888/224/3221230543/1.m3u8
怀旧剧场,http://111.48.34.165/000000000000/PLTV/88888888/224/3221230543/1.m3u8
怀旧剧场,http://111.48.34.166/000000000000/PLTV/88888888/224/3221230543/1.m3u8
怀旧剧场,http://111.48.34.203/000000000000/PLTV/88888888/224/3221230543/1.m3u8
怀旧剧场,http://111.48.34.209/000000000000/PLTV/88888888/224/3221230543/1.m3u8
怀旧剧场,http://111.48.34.210/000000000000/PLTV/88888888/224/3221230543/1.m3u8
怀旧剧场,http://111.48.34.211/000000000000/PLTV/88888888/224/3221230543/1.m3u8
怀旧剧场,http://111.48.34.212/000000000000/PLTV/88888888/224/3221230543/1.m3u8
怀旧剧场,http://111.48.34.218/000000000000/PLTV/88888888/224/3221230543/1.m3u8

第一剧场,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638077f5ca035/index.m3u8?m3u8_level=2
第一剧场,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000305
第一剧场,http://111.48.34.175/000000000000/PLTV/88888888/224/3221230488/1.m3u8
第一剧场,http://111.48.34.183/000000000000/PLTV/88888888/224/3221230488/1.m3u8
第一剧场,http://111.48.34.189/000000000000/PLTV/88888888/224/3221230488/1.m3u8
第一剧场,http://111.48.34.221/000000000000/PLTV/88888888/224/3221230488/1.m3u8
第一剧场,http://111.48.34.229/000000000000/PLTV/88888888/224/3221230488/1.m3u8
第一剧场,http://111.48.34.235/000000000000/PLTV/88888888/224/3221230488/1.m3u8

CGTN,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN63806f4f64099/index.m3u8?m3u8_level=2
CGTN,http://111.48.34.163/000000000000/PLTV/88888888/224/3221230396/1.m3u8
CGTN,http://111.48.34.165/000000000000/PLTV/88888888/224/3221230396/1.m3u8
CGTN,http://111.48.34.174/000000000000/PLTV/88888888/224/3221229681/1.m3u8
CGTN,http://111.48.34.178/000000000000/PLTV/88888888/224/3221230396/1.m3u8
CGTN,http://111.48.34.186/000000000000/PLTV/88888888/224/3221229681/1.m3u8
CGTN,http://111.48.34.191/000000000000/PLTV/88888888/224/3221229681/1.m3u8
CGTN,http://111.48.34.209/000000000000/PLTV/88888888/224/3221230396/1.m3u8
CGTN,http://111.48.34.211/000000000000/PLTV/88888888/224/3221230396/1.m3u8
CGTN,http://111.48.34.220/000000000000/PLTV/88888888/224/3221229681/1.m3u8
CGTN,http://111.48.34.224/000000000000/PLTV/88888888/224/3221230396/1.m3u8

CGTN阿拉伯语,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638071b0e6a2c/index.m3u8?m3u8_level=2
CGTN阿拉伯语,http://111.48.34.153/000000000000/PLTV/88888888/224/3221230402/1.m3u8
CGTN阿拉伯语,http://111.48.34.154/000000000000/PLTV/88888888/224/3221230402/1.m3u8
CGTN阿拉伯语,http://111.48.34.170/000000000000/PLTV/88888888/224/3221230531/1.m3u8
CGTN阿拉伯语,http://111.48.34.185/000000000000/PLTV/88888888/224/3221230402/1.m3u8
CGTN阿拉伯语,http://111.48.34.188/000000000000/PLTV/88888888/224/3221230402/1.m3u8
CGTN阿拉伯语,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230531/1.m3u8
CGTN阿拉伯语,http://111.48.34.199/000000000000/PLTV/88888888/224/3221230402/1.m3u8
CGTN阿拉伯语,http://111.48.34.200/000000000000/PLTV/88888888/224/3221230402/1.m3u8
CGTN阿拉伯语,http://111.48.34.216/000000000000/PLTV/88888888/224/3221230531/1.m3u8
CGTN阿拉伯语,http://111.48.34.231/000000000000/PLTV/88888888/224/3221230402/1.m3u8
CGTN阿拉伯语,http://111.48.34.234/000000000000/PLTV/88888888/224/3221230402/1.m3u8
CGTN阿拉伯语,http://111.48.34.237/000000000000/PLTV/88888888/224/3221230531/1.m3u8

CGTN记录,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN63a15d0ee63f3/index.m3u8?m3u8_level=2
CGTN记录,http://111.48.34.146/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.147/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.158/000000000000/PLTV/88888888/224/3221230529/1.m3u8
CGTN记录,http://111.48.34.160/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.161/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.190/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230529/1.m3u8
CGTN记录,http://111.48.34.192/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.193/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.204/000000000000/PLTV/88888888/224/3221230529/1.m3u8
CGTN记录,http://111.48.34.206/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.207/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.208/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.210/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.236/000000000000/PLTV/88888888/224/3221230430/1.m3u8
CGTN记录,http://111.48.34.237/000000000000/PLTV/88888888/224/3221230529/1.m3u8

CGTN俄语,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638071d299009/index.m3u8?m3u8_level=2
CGTN俄语,http://111.48.34.169/000000000000/PLTV/88888888/224/3221230408/1.m3u8
CGTN俄语,http://111.48.34.174/000000000000/PLTV/88888888/224/3221230408/1.m3u8
CGTN俄语,http://111.48.34.177/000000000000/PLTV/88888888/224/3221230408/1.m3u8
CGTN俄语,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230478/1.m3u8
CGTN俄语,http://111.48.34.215/000000000000/PLTV/88888888/224/3221230408/1.m3u8
CGTN俄语,http://111.48.34.220/000000000000/PLTV/88888888/224/3221230408/1.m3u8
CGTN俄语,http://111.48.34.223/000000000000/PLTV/88888888/224/3221230408/1.m3u8
CGTN俄语,http://111.48.34.237/000000000000/PLTV/88888888/224/3221230478/1.m3u8

CGTN法语,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN63806fb631afe/index.m3u8?m3u8_level=2
CGTN法语,http://111.48.34.169/000000000000/PLTV/88888888/224/3221230453/1.m3u8
CGTN法语,http://111.48.34.177/000000000000/PLTV/88888888/224/3221230453/1.m3u8
CGTN法语,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230533/1.m3u8
CGTN法语,http://111.48.34.205/000000000000/PLTV/88888888/224/3221230453/1.m3u8
CGTN法语,http://111.48.34.210/000000000000/PLTV/88888888/224/3221230453/1.m3u8
CGTN法语,http://111.48.34.215/000000000000/PLTV/88888888/224/3221230453/1.m3u8
CGTN法语,http://111.48.34.223/000000000000/PLTV/88888888/224/3221230453/1.m3u8
CGTN法语,http://111.48.34.237/000000000000/PLTV/88888888/224/3221230533/1.m3u8

CGTN西班牙语,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN63806f81c8eb5/index.m3u8?m3u8_level=2
CGTN西班牙语,http://111.48.34.165/000000000000/PLTV/88888888/224/3221230398/1.m3u8
CGTN西班牙语,http://111.48.34.166/000000000000/PLTV/88888888/224/3221230398/1.m3u8
CGTN西班牙语,http://111.48.34.184/000000000000/PLTV/88888888/224/3221230480/1.m3u8
CGTN西班牙语,http://111.48.34.190/000000000000/PLTV/88888888/224/3221230398/1.m3u8
CGTN西班牙语,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230480/1.m3u8
CGTN西班牙语,http://111.48.34.211/000000000000/PLTV/88888888/224/3221230398/1.m3u8
CGTN西班牙语,http://111.48.34.212/000000000000/PLTV/88888888/224/3221230398/1.m3u8
CGTN西班牙语,http://111.48.34.230/000000000000/PLTV/88888888/224/3221230480/1.m3u8
CGTN西班牙语,http://111.48.34.236/000000000000/PLTV/88888888/224/3221230398/1.m3u8
CGTN西班牙语,http://111.48.34.237/000000000000/PLTV/88888888/224/3221230480/1.m3u8

中国教育1台,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN3138605BESTVSMGSMG/index.m3u8?m3u8_level=2
中国教育1台,http://111.48.34.160/000000000000/PLTV/88888888/224/3221230523/1.m3u8
中国教育1台,http://111.48.34.169/000000000000/PLTV/88888888/224/3221229790/1.m3u8
中国教育1台,http://111.48.34.170/000000000000/PLTV/88888888/224/3221230523/1.m3u8
中国教育1台,http://111.48.34.206/000000000000/PLTV/88888888/224/3221230523/1.m3u8
中国教育1台,http://111.48.34.215/000000000000/PLTV/88888888/224/3221229790/1.m3u8
中国教育1台,http://111.48.34.216/000000000000/PLTV/88888888/224/3221230523/1.m3u8

中国教育2台,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN79471BESTVSMGSMG/index.m3u8?m3u8_level=2
中国教育2台,http://111.48.34.146/000000000000/PLTV/88888888/224/3221230389/1.m3u8
中国教育2台,http://111.48.34.147/000000000000/PLTV/88888888/224/3221230389/1.m3u8
中国教育2台,http://111.48.34.192/000000000000/PLTV/88888888/224/3221230389/1.m3u8
中国教育2台,http://111.48.34.193/000000000000/PLTV/88888888/224/3221230389/1.m3u8

中国教育4台,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN6876519BESTVSMGSMG/index.m3u8?m3u8_level=2
中国教育4台,http://111.48.34.146/000000000000/PLTV/88888888/224/3221230466/1.m3u8
中国教育4台,http://111.48.34.147/000000000000/PLTV/88888888/224/3221230466/1.m3u8
中国教育4台,http://111.48.34.163/000000000000/PLTV/88888888/224/3221230626/1.m3u8
中国教育4台,http://111.48.34.176/000000000000/PLTV/88888888/224/3221230466/1.m3u8
中国教育4台,http://111.48.34.192/000000000000/PLTV/88888888/224/3221230466/1.m3u8
中国教育4台,http://111.48.34.193/000000000000/PLTV/88888888/224/3221230466/1.m3u8
中国教育4台,http://111.48.34.209/000000000000/PLTV/88888888/224/3221230626/1.m3u8
中国教育4台,http://111.48.34.222/000000000000/PLTV/88888888/224/3221230466/1.m3u8
中国教育4台,http://111.48.34.235/000000000000/PLTV/88888888/224/3221230626/1.m3u8

中国教育1台,rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000342
中国教育2台,rtsp://111.48.34.138:1554/170000004112/00005000000000000000000000000251
中国教育4台,rtsp://111.48.34.138:1554/170000004112/00005000000000000000000000000252

CCTV4欧洲,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000558
CCTV4欧洲,http://111.48.34.152/000000000000/PLTV/88888888/224/3221230530/1.m3u8
CCTV4欧洲,http://111.48.34.169/000000000000/PLTV/88888888/224/3221230701/1.m3u8
CCTV4欧洲,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230530/1.m3u8
CCTV4欧洲,http://111.48.34.198/000000000000/PLTV/88888888/224/3221230530/1.m3u8
CCTV4欧洲,http://111.48.34.211/000000000000/PLTV/88888888/224/3221230530/1.m3u8
CCTV4欧洲,http://111.48.34.215/000000000000/PLTV/88888888/224/3221230701/1.m3u8
CCTV4欧洲,http://111.48.34.222/000000000000/PLTV/88888888/224/3221230701/1.m3u8

CCTV4美洲,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000559
CCTV4美洲,http://111.48.34.146/000000000000/PLTV/88888888/224/3221230668/1.m3u8
CCTV4美洲,http://111.48.34.155/000000000000/PLTV/88888888/224/3221230585/1.m3u8
CCTV4美洲,http://111.48.34.176/000000000000/PLTV/88888888/224/3221230668/1.m3u8
CCTV4美洲,http://111.48.34.180/000000000000/PLTV/88888888/224/3221230585/1.m3u8
CCTV4美洲,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230585/1.m3u8
